Generation,X,Y,Fitness
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,1.52241
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,4,6,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,4,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,4,4,6.93374e-310
38,5,6,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,6,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
38,5,5,6.93374e-310
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,1.52241
39,5,5,6.93374e-310
39,5,4,6.93374e-310
39,5,5,6.93374e-310
39,4,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,6,5,6.93374e-310
39,4,6,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,4,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,4,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
39,5,5,6.93374e-310
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,1.52241
40,5,5,6.93374e-310
40,6,4,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,4,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,6,4,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,4,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
40,5,5,6.93374e-310
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,1.52241
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,4,6,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,4,4,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
41,4,6,6.93374e-310
41,5,5,6.93374e-310
41,5,5,6.93374e-310
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,1.52241
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,4,4,6.93374e-310
42,4,6,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,4,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,6,4,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,6,6,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
42,5,5,6.93374e-310
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,5,1.52241
43,5,4,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,6,4,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,6,6,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,4,4,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,6,4,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,4,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
43,5,5,6.93374e-310
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,1.52241
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,6,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,4,6,6.93374e-310
44,5,4,6.93374e-310
44,5,5,6.93374e-310
44,6,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
44,5,5,6.93374e-310
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,1.52241
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,6,4,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,4,6,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
45,4,6,6.93374e-310
45,5,5,6.93374e-310
45,5,5,6.93374e-310
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,1.52241
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,4,6,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,4,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,4,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
46,5,5,6.93374e-310
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,1.52241
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,4,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,4,4,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,4,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,6,6,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,4,6,6.93374e-310
47,5,4,6.93374e-310
47,6,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
47,5,5,6.93374e-310
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,1.52241
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,6,4,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,6,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
48,5,5,6.93374e-310
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
49,5,5,1.52241
